OrderID,OrderDate,City,Category,Item,Quantity,Price,PaymentMode,Status,DeliveryTime(min),CustomerType,TotalAmount
7969,29/11/2023 00:00,Chennai,Household,Apple,3,141,UPI,Delivered,11,New,423
7970,29/11/2023 01:00,Ahmedabad,Fruits & Vegetables,Apple,4,484,UPI,Delivered,89,Repeat,1936
7971,29/11/2023 02:00,Chennai,Personal Care,Rice,5,284,Cash,Delivered,15,Repeat,1420
7972,29/11/2023 03:00,Mumbai,Personal Care,Juice,2,26,Cash,Delivered,89,Repeat,52
7973,29/11/2023 04:00,Ahmedabad,Fruits & Vegetables,Apple,5,238,Cash,Delivered,54,New,1190
7974,29/11/2023 05:00,Hyderabad,Personal Care,Oil,3,239,Card,Delivered,19,Repeat,717
7975,29/11/2023 06:00,Hyderabad,Dairy & Bakery,Chips,5,202,UPI,Delivered,18,Repeat,1010
7976,29/11/2023 07:00,Pune,Beverages,Chips,2,415,UPI,Delivered,41,Repeat,830
7977,29/11/2023 08:00,Chennai,Dairy & Bakery,Milk,2,420,Wallet,Delivered,11,New,840
7978,29/11/2023 09:00,Kolkata,Dairy & Bakery,Bread,4,476,Wallet,Delivered,30,Repeat,1904
7979,29/11/2023 10:00,Hyderabad,Fruits & Vegetables,Apple,3,127,UPI,Delivered,12,Repeat,381
7980,29/11/2023 11:00,Chennai,Fruits & Vegetables,Chips,4,411,UPI,Delivered,32,Repeat,1644
7981,29/11/2023 12:00,Pune,Beverages,Chips,1,366,Card,Delivered,46,New,366
7982,29/11/2023 13:00,Kolkata,Household,Milk,2,143,Wallet,Delivered,81,Repeat,286
7983,29/11/2023 14:00,Ahmedabad,Dairy & Bakery,Rice,4,189,Cash,Returned,45,Repeat,756
7984,29/11/2023 15:00,Pune,Personal Care,Bread,2,479,Card,Delivered,23,Repeat,958
7985,29/11/2023 16:00,Mumbai,Beverages,Banana,2,440,Wallet,Delivered,24,Repeat,880
7986,29/11/2023 17:00,Kolkata,Dairy & Bakery,Apple,1,423,Cash,Delivered,44,Repeat,423
7987,29/11/2023 18:00,Chennai,Household,Banana,2,276,Cash,Delivered,31,New,552
7988,29/11/2023 19:00,Hyderabad,Personal Care,Banana,4,28,UPI,Delivered,56,Repeat,112
7989,29/11/2023 20:00,Hyderabad,Dairy & Bakery,Shampoo,3,386,UPI,Delivered,45,Repeat,1158
7990,29/11/2023 21:00,Chennai,Snacks,Rice,5,299,Cash,Delivered,24,New,1495
7991,29/11/2023 22:00,Chennai,Beverages,Shampoo,4,144,Cash,Delivered,67,Repeat,576
7992,29/11/2023 23:00,Chennai,Fruits & Vegetables,Juice,1,181,UPI,Delivered,40,New,181
7993,30/11/2023 00:00,Bangalore,Dairy & Bakery,Flour,5,55,UPI,Delivered,50,Repeat,275
7994,30/11/2023 01:00,Kolkata,Personal Care,Soap,2,23,UPI,Returned,83,New,46
7995,30/11/2023 02:00,Hyderabad,Personal Care,Flour,4,432,UPI,Delivered,87,Repeat,1728
7996,30/11/2023 03:00,Kolkata,Beverages,Oil,5,106,Wallet,Delivered,35,Repeat,530
7997,30/11/2023 04:00,Pune,Beverages,Milk,4,419,UPI,Delivered,39,New,1676
7998,30/11/2023 05:00,Hyderabad,Personal Care,Chips,2,283,Card,Delivered,21,Repeat,566
7999,30/11/2023 06:00,Bangalore,Personal Care,Chips,4,110,Card,Cancelled,40,Repeat,440
8000,30/11/2023 07:00,Chennai,Personal Care,Bread,1,314,Card,Delivered,11,Repeat,314
8001,30/11/2023 08:00,Mumbai,Dairy & Bakery,Oil,5,77,UPI,Delivered,87,New,385
8002,30/11/2023 09:00,Chennai,Personal Care,Rice,5,159,Cash,Delivered,29,New,795
8003,30/11/2023 10:00,Ahmedabad,Fruits & Vegetables,Chips,5,191,Cash,Delivered,67,Repeat,955
8004,30/11/2023 11:00,Chennai,Personal Care,Oil,4,279,Wallet,Delivered,29,Repeat,1116
8005,30/11/2023 12:00,Bangalore,Fruits & Vegetables,Shampoo,2,44,UPI,Delivered,43,New,88
8006,30/11/2023 13:00,Kolkata,Dairy & Bakery,Soap,4,217,Card,Delivered,69,New,868
8007,30/11/2023 14:00,Hyderabad,Beverages,Shampoo,4,86,Cash,Delivered,43,Repeat,344
8008,30/11/2023 15:00,Chennai,Fruits & Vegetables,Banana,5,442,UPI,Delivered,46,New,2210
8009,30/11/2023 16:00,Hyderabad,Dairy & Bakery,Juice,2,137,Card,Cancelled,76,New,274
8010,30/11/2023 17:00,Delhi,Personal Care,Chips,3,299,Card,Cancelled,28,New,897
8011,30/11/2023 18:00,Pune,Dairy & Bakery,Oil,2,488,Card,Delivered,61,Repeat,976
8012,30/11/2023 19:00,Kolkata,Personal Care,Banana,4,25,Card,Delivered,53,New,100
8013,30/11/2023 20:00,Hyderabad,Dairy & Bakery,Chips,1,116,Card,Cancelled,36,New,116
8014,30/11/2023 21:00,Mumbai,Beverages,Apple,2,91,Wallet,Delivered,47,New,182
8015,30/11/2023 22:00,Pune,Fruits & Vegetables,Eggs,5,436,Card,Delivered,30,Repeat,2180
8016,30/11/2023 23:00,Ahmedabad,Beverages,Milk,1,451,Wallet,Delivered,47,Repeat,451
8017,01/12/2023 00:00,Ahmedabad,Snacks,Milk,3,470,Card,Delivered,22,Repeat,1410
8018,01/12/2023 01:00,Mumbai,Personal Care,Chips,3,399,Card,Returned,30,Repeat,1197
8019,01/12/2023 02:00,Chennai,Fruits & Vegetables,Soap,1,277,Card,Delivered,51,Repeat,277
8020,01/12/2023 03:00,Pune,Beverages,Rice,3,57,Card,Delivered,57,Repeat,171
8021,01/12/2023 04:00,Hyderabad,Fruits & Vegetables,Flour,1,315,Wallet,Delivered,55,Repeat,315
8022,01/12/2023 05:00,Pune,Snacks,Bread,4,75,UPI,Delivered,87,New,300
8023,01/12/2023 06:00,Chennai,Household,Soap,1,122,Cash,Delivered,66,New,122
8024,01/12/2023 07:00,Bangalore,Personal Care,Rice,4,122,Wallet,Delivered,61,New,488
8025,01/12/2023 08:00,Kolkata,Personal Care,Flour,5,235,Wallet,Delivered,31,Repeat,1175
8026,01/12/2023 09:00,Mumbai,Dairy & Bakery,Soap,5,40,Wallet,Cancelled,26,Repeat,200
8027,01/12/2023 10:00,Chennai,Personal Care,Apple,3,134,UPI,Delivered,35,New,402
8028,01/12/2023 11:00,Bangalore,Personal Care,Soap,1,229,Cash,Delivered,48,Repeat,229
8029,01/12/2023 12:00,Pune,Beverages,Bread,4,310,UPI,Delivered,80,Repeat,1240
8030,01/12/2023 13:00,Pune,Personal Care,Milk,5,222,Cash,Delivered,72,Repeat,1110
8031,01/12/2023 14:00,Chennai,Personal Care,Soap,5,478,Cash,Delivered,60,New,2390
8032,01/12/2023 15:00,Hyderabad,Snacks,Shampoo,5,342,Cash,Delivered,39,New,1710
8033,01/12/2023 16:00,Pune,Snacks,Rice,3,207,UPI,Returned,50,New,621
8034,01/12/2023 17:00,Hyderabad,Fruits & Vegetables,Juice,5,170,Cash,Delivered,42,Repeat,850
8035,01/12/2023 18:00,Hyderabad,Fruits & Vegetables,Rice,2,468,Card,Delivered,59,New,936
8036,01/12/2023 19:00,Kolkata,Personal Care,Flour,3,210,Wallet,Delivered,72,Repeat,630
8037,01/12/2023 20:00,Hyderabad,Personal Care,Milk,1,426,Cash,Delivered,48,Repeat,426
8038,01/12/2023 21:00,Delhi,Dairy & Bakery,Soap,2,233,Wallet,Delivered,37,Repeat,466
8039,01/12/2023 22:00,Kolkata,Fruits & Vegetables,Flour,3,398,UPI,Delivered,27,Repeat,1194
8040,01/12/2023 23:00,Bangalore,Beverages,Shampoo,3,61,UPI,Delivered,83,New,183
8041,02/12/2023 00:00,Bangalore,Personal Care,Oil,4,497,Card,Delivered,68,Repeat,1988
8042,02/12/2023 01:00,Pune,Beverages,Soap,2,467,Cash,Delivered,75,Repeat,934
8043,02/12/2023 02:00,Pune,Personal Care,Flour,2,213,Wallet,Delivered,52,Repeat,426
8044,02/12/2023 03:00,Hyderabad,Beverages,Oil,2,269,Wallet,Delivered,87,Repeat,538
8045,02/12/2023 04:00,Kolkata,Household,Soap,5,100,Wallet,Delivered,22,Repeat,500
8046,02/12/2023 05:00,Kolkata,Beverages,Chips,5,60,UPI,Cancelled,10,Repeat,300
8047,02/12/2023 06:00,Delhi,Fruits & Vegetables,Apple,1,389,Cash,Delivered,41,Repeat,389
8048,02/12/2023 07:00,Hyderabad,Personal Care,Bread,1,39,Card,Delivered,19,Repeat,39
8049,02/12/2023 08:00,Delhi,Fruits & Vegetables,Oil,1,28,Card,Delivered,24,Repeat,28
8050,02/12/2023 09:00,Ahmedabad,Beverages,Apple,5,332,UPI,Delivered,26,Repeat,1660
8051,02/12/2023 10:00,Hyderabad,Snacks,Juice,4,143,Cash,Delivered,72,Repeat,572
8052,02/12/2023 11:00,Mumbai,Snacks,Milk,1,222,Card,Delivered,63,New,222
8053,02/12/2023 12:00,Mumbai,Snacks,Soap,3,420,Card,Cancelled,32,Repeat,1260
8054,02/12/2023 13:00,Chennai,Personal Care,Eggs,5,97,UPI,Delivered,80,New,485
8055,02/12/2023 14:00,Hyderabad,Dairy & Bakery,Apple,4,229,Wallet,Delivered,59,Repeat,916
8056,02/12/2023 15:00,Kolkata,Household,Flour,3,37,Card,Delivered,68,Repeat,111
8057,02/12/2023 16:00,Pune,Beverages,Banana,3,255,UPI,Delivered,45,New,765
8058,02/12/2023 17:00,Bangalore,Dairy & Bakery,Flour,5,338,Card,Delivered,15,New,1690
8059,02/12/2023 18:00,Chennai,Snacks,Eggs,2,219,Card,Delivered,75,New,438
8060,02/12/2023 19:00,Pune,Beverages,Apple,4,368,UPI,Delivered,41,New,1472
8061,02/12/2023 20:00,Mumbai,Dairy & Bakery,Banana,5,475,UPI,Delivered,62,New,2375
8062,02/12/2023 21:00,Hyderabad,Fruits & Vegetables,Flour,2,301,Cash,Delivered,78,Repeat,602
8063,02/12/2023 22:00,Chennai,Snacks,Milk,5,495,Card,Delivered,11,Repeat,2475
8064,02/12/2023 23:00,Hyderabad,Dairy & Bakery,Soap,5,475,Wallet,Delivered,52,Repeat,2375
8065,03/12/2023 00:00,Mumbai,Personal Care,Shampoo,3,271,Wallet,Delivered,49,New,813
8066,03/12/2023 01:00,Chennai,Fruits & Vegetables,Shampoo,5,359,Cash,Delivered,77,Repeat,1795
8067,03/12/2023 02:00,Mumbai,Snacks,Apple,2,258,Cash,Delivered,13,New,516
8068,03/12/2023 03:00,Delhi,Household,Soap,3,475,UPI,Delivered,84,New,1425
8069,03/12/2023 04:00,Mumbai,Snacks,Apple,2,481,Wallet,Delivered,55,Repeat,962
8070,03/12/2023 05:00,Kolkata,Personal Care,Milk,2,288,Card,Cancelled,29,New,576
8071,03/12/2023 06:00,Kolkata,Household,Flour,3,138,UPI,Delivered,23,New,414
8072,03/12/2023 07:00,Hyderabad,Household,Banana,2,420,Card,Delivered,23,New,840
8073,03/12/2023 08:00,Bangalore,Household,Soap,1,390,Wallet,Delivered,58,Repeat,390
8074,03/12/2023 09:00,Mumbai,Beverages,Eggs,5,301,UPI,Delivered,12,New,1505
8075,03/12/2023 10:00,Pune,Beverages,Banana,3,409,Card,Returned,88,New,1227
8076,03/12/2023 11:00,Kolkata,Household,Eggs,3,356,Cash,Cancelled,30,Repeat,1068
8077,03/12/2023 12:00,Ahmedabad,Fruits & Vegetables,Flour,1,407,Card,Delivered,70,New,407
8078,03/12/2023 13:00,Bangalore,Household,Eggs,1,364,Card,Cancelled,11,New,364
8079,03/12/2023 14:00,Delhi,Dairy & Bakery,Milk,1,26,UPI,Delivered,30,New,26
8080,03/12/2023 15:00,Chennai,Household,Bread,1,292,Wallet,Cancelled,19,Repeat,292
8081,03/12/2023 16:00,Chennai,Beverages,Bread,4,272,Card,Delivered,28,Repeat,1088
8082,03/12/2023 17:00,Kolkata,Beverages,Soap,3,361,Card,Delivered,62,Repeat,1083
8083,03/12/2023 18:00,Bangalore,Dairy & Bakery,Juice,2,147,Card,Cancelled,85,New,294
8084,03/12/2023 19:00,Kolkata,Dairy & Bakery,Rice,3,393,Card,Delivered,58,Repeat,1179
8085,03/12/2023 20:00,Chennai,Snacks,Bread,3,111,Cash,Delivered,89,Repeat,333
8086,03/12/2023 21:00,Ahmedabad,Fruits & Vegetables,Soap,3,325,Wallet,Delivered,17,New,975
8087,03/12/2023 22:00,Mumbai,Fruits & Vegetables,Eggs,1,403,Wallet,Cancelled,66,Repeat,403
8088,03/12/2023 23:00,Bangalore,Fruits & Vegetables,Shampoo,1,25,UPI,Delivered,33,Repeat,25
8089,04/12/2023 00:00,Hyderabad,Personal Care,Bread,4,433,Card,Delivered,56,Repeat,1732
8090,04/12/2023 01:00,Mumbai,Beverages,Flour,3,93,UPI,Delivered,30,Repeat,279
8091,04/12/2023 02:00,Mumbai,Fruits & Vegetables,Milk,5,75,Cash,Delivered,17,Repeat,375
8092,04/12/2023 03:00,Mumbai,Snacks,Soap,4,314,Cash,Delivered,28,Repeat,1256
8093,04/12/2023 04:00,Hyderabad,Snacks,Rice,1,417,Card,Delivered,39,Repeat,417
8094,04/12/2023 05:00,Ahmedabad,Fruits & Vegetables,Flour,3,329,UPI,Delivered,35,Repeat,987
8095,04/12/2023 06:00,Delhi,Dairy & Bakery,Oil,1,257,UPI,Delivered,29,New,257
8096,04/12/2023 07:00,Ahmedabad,Snacks,Apple,2,41,Wallet,Delivered,87,New,82
8097,04/12/2023 08:00,Ahmedabad,Dairy & Bakery,Juice,1,460,UPI,Delivered,82,Repeat,460
8098,04/12/2023 09:00,Ahmedabad,Beverages,Flour,1,60,Cash,Delivered,54,Repeat,60
8099,04/12/2023 10:00,Pune,Personal Care,Eggs,4,365,Cash,Delivered,73,New,1460
8100,04/12/2023 11:00,Kolkata,Snacks,Eggs,2,285,Card,Delivered,39,Repeat,570
8101,04/12/2023 12:00,Chennai,Dairy & Bakery,Apple,5,277,UPI,Delivered,62,Repeat,1385
8102,04/12/2023 13:00,Kolkata,Fruits & Vegetables,Bread,5,470,UPI,Delivered,59,New,2350
8103,04/12/2023 14:00,Bangalore,Beverages,Shampoo,5,67,Cash,Delivered,71,Repeat,335
8104,04/12/2023 15:00,Ahmedabad,Household,Apple,3,317,Card,Cancelled,51,Repeat,951
8105,04/12/2023 16:00,Delhi,Household,Shampoo,5,158,Wallet,Delivered,37,New,790
8106,04/12/2023 17:00,Bangalore,Fruits & Vegetables,Eggs,3,221,Wallet,Delivered,67,New,663
8107,04/12/2023 18:00,Kolkata,Beverages,Rice,1,159,Card,Cancelled,40,Repeat,159
8108,04/12/2023 19:00,Chennai,Beverages,Oil,5,161,Card,Cancelled,68,Repeat,805
8109,04/12/2023 20:00,Hyderabad,Beverages,Bread,4,305,Wallet,Delivered,84,Repeat,1220
8110,04/12/2023 21:00,Kolkata,Beverages,Oil,2,252,Cash,Delivered,21,New,504
8111,04/12/2023 22:00,Mumbai,Household,Soap,2,335,UPI,Delivered,54,New,670
8112,04/12/2023 23:00,Kolkata,Dairy & Bakery,Eggs,1,480,Wallet,Delivered,75,Repeat,480
8113,05/12/2023 00:00,Mumbai,Beverages,Apple,2,177,Card,Delivered,77,Repeat,354
8114,05/12/2023 01:00,Hyderabad,Dairy & Bakery,Shampoo,2,57,Card,Delivered,41,Repeat,114
8115,05/12/2023 02:00,Kolkata,Beverages,Shampoo,1,94,UPI,Delivered,50,New,94
8116,05/12/2023 03:00,Delhi,Snacks,Eggs,1,340,Card,Delivered,64,Repeat,340
8117,05/12/2023 04:00,Delhi,Personal Care,Eggs,1,494,Cash,Delivered,78,Repeat,494
8118,05/12/2023 05:00,Bangalore,Snacks,Rice,4,194,Card,Cancelled,14,Repeat,776
8119,05/12/2023 06:00,Hyderabad,Personal Care,Rice,1,58,UPI,Returned,72,Repeat,58
8120,05/12/2023 07:00,Ahmedabad,Snacks,Chips,1,452,Wallet,Delivered,13,Repeat,452
8121,05/12/2023 08:00,Delhi,Beverages,Apple,1,92,Cash,Delivered,50,Repeat,92
8122,05/12/2023 09:00,Kolkata,Dairy & Bakery,Milk,5,77,Card,Delivered,21,New,385
8123,05/12/2023 10:00,Hyderabad,Personal Care,Apple,5,382,UPI,Delivered,46,New,1910
8124,05/12/2023 11:00,Chennai,Household,Rice,4,493,Wallet,Delivered,64,Repeat,1972
8125,05/12/2023 12:00,Mumbai,Fruits & Vegetables,Chips,4,108,Wallet,Delivered,54,New,432
8126,05/12/2023 13:00,Kolkata,Personal Care,Bread,2,292,UPI,Delivered,37,Repeat,584
8127,05/12/2023 14:00,Mumbai,Personal Care,Eggs,5,153,Wallet,Delivered,68,Repeat,765
8128,05/12/2023 15:00,Mumbai,Household,Flour,4,162,Wallet,Delivered,16,Repeat,648
8129,05/12/2023 16:00,Ahmedabad,Beverages,Juice,4,470,Wallet,Cancelled,69,New,1880
8130,05/12/2023 17:00,Hyderabad,Snacks,Oil,2,114,Wallet,Delivered,62,New,228
8131,05/12/2023 18:00,Hyderabad,Snacks,Oil,1,175,UPI,Delivered,49,New,175
8132,05/12/2023 19:00,Bangalore,Dairy & Bakery,Apple,3,220,UPI,Delivered,61,Repeat,660
8133,05/12/2023 20:00,Mumbai,Beverages,Apple,2,447,Card,Delivered,20,New,894
8134,05/12/2023 21:00,Bangalore,Household,Banana,3,421,Card,Delivered,59,New,1263
8135,05/12/2023 22:00,Ahmedabad,Beverages,Rice,2,179,Cash,Delivered,59,New,358
8136,05/12/2023 23:00,Mumbai,Beverages,Juice,2,230,Wallet,Cancelled,57,Repeat,460
8137,06/12/2023 00:00,Bangalore,Snacks,Soap,1,472,Wallet,Delivered,63,Repeat,472
8138,06/12/2023 01:00,Bangalore,Household,Banana,4,191,Cash,Delivered,15,Repeat,764
8139,06/12/2023 02:00,Chennai,Fruits & Vegetables,Milk,5,89,UPI,Delivered,59,New,445
8140,06/12/2023 03:00,Bangalore,Personal Care,Apple,2,338,UPI,Delivered,12,Repeat,676
8141,06/12/2023 04:00,Hyderabad,Snacks,Chips,1,479,Cash,Delivered,50,Repeat,479
8142,06/12/2023 05:00,Bangalore,Household,Chips,3,333,Card,Returned,37,New,999
8143,06/12/2023 06:00,Mumbai,Dairy & Bakery,Soap,4,450,Card,Delivered,41,New,1800
8144,06/12/2023 07:00,Bangalore,Personal Care,Shampoo,2,401,Wallet,Delivered,48,New,802
8145,06/12/2023 08:00,Delhi,Personal Care,Banana,3,164,Card,Delivered,80,New,492
8146,06/12/2023 09:00,Pune,Snacks,Banana,2,186,UPI,Delivered,72,Repeat,372
8147,06/12/2023 10:00,Mumbai,Dairy & Bakery,Chips,5,462,Cash,Delivered,28,Repeat,2310
8148,06/12/2023 11:00,Delhi,Snacks,Oil,5,410,Cash,Delivered,10,New,2050
8149,06/12/2023 12:00,Ahmedabad,Beverages,Chips,4,338,Cash,Delivered,42,Repeat,1352
8150,06/12/2023 13:00,Mumbai,Household,Eggs,3,136,Card,Delivered,42,Repeat,408
8151,06/12/2023 14:00,Hyderabad,Dairy & Bakery,Chips,5,204,Cash,Delivered,20,New,1020
8152,06/12/2023 15:00,Pune,Personal Care,Rice,1,222,Cash,Cancelled,69,New,222
8153,06/12/2023 16:00,Pune,Snacks,Flour,4,181,Card,Cancelled,37,Repeat,724
8154,06/12/2023 17:00,Hyderabad,Personal Care,Chips,2,328,UPI,Delivered,71,Repeat,656
8155,06/12/2023 18:00,Pune,Dairy & Bakery,Flour,3,469,Wallet,Cancelled,56,New,1407
8156,06/12/2023 19:00,Hyderabad,Personal Care,Oil,3,481,UPI,Delivered,26,Repeat,1443
8157,06/12/2023 20:00,Delhi,Snacks,Banana,1,357,Card,Delivered,83,Repeat,357
8158,06/12/2023 21:00,Ahmedabad,Snacks,Eggs,5,451,Cash,Delivered,81,Repeat,2255
8159,06/12/2023 22:00,Chennai,Fruits & Vegetables,Milk,3,207,Wallet,Delivered,18,Repeat,621
8160,06/12/2023 23:00,Mumbai,Personal Care,Banana,1,62,UPI,Delivered,17,Repeat,62
8161,07/12/2023 00:00,Hyderabad,Fruits & Vegetables,Chips,1,220,Wallet,Delivered,68,Repeat,220
8162,07/12/2023 01:00,Mumbai,Fruits & Vegetables,Chips,2,250,UPI,Delivered,78,Repeat,500
8163,07/12/2023 02:00,Ahmedabad,Personal Care,Chips,1,23,UPI,Delivered,87,New,23
8164,07/12/2023 03:00,Delhi,Dairy & Bakery,Eggs,4,259,Card,Delivered,54,Repeat,1036
8165,07/12/2023 04:00,Chennai,Beverages,Apple,3,225,UPI,Delivered,42,New,675
8166,07/12/2023 05:00,Ahmedabad,Snacks,Eggs,4,350,Cash,Delivered,47,Repeat,1400
8167,07/12/2023 06:00,Delhi,Household,Bread,1,113,Card,Delivered,72,New,113
8168,07/12/2023 07:00,Pune,Fruits & Vegetables,Rice,1,251,Wallet,Delivered,21,New,251
8169,07/12/2023 08:00,Mumbai,Dairy & Bakery,Juice,4,382,Card,Delivered,76,New,1528
8170,07/12/2023 09:00,Kolkata,Personal Care,Oil,2,366,UPI,Returned,38,Repeat,732
8171,07/12/2023 10:00,Chennai,Dairy & Bakery,Rice,1,368,Wallet,Delivered,31,Repeat,368
8172,07/12/2023 11:00,Pune,Dairy & Bakery,Chips,4,455,Cash,Delivered,43,Repeat,1820
8173,07/12/2023 12:00,Ahmedabad,Personal Care,Oil,4,179,Card,Delivered,79,Repeat,716
8174,07/12/2023 13:00,Chennai,Household,Flour,3,132,UPI,Delivered,48,Repeat,396
8175,07/12/2023 14:00,Pune,Personal Care,Juice,2,271,Wallet,Delivered,25,Repeat,542
8176,07/12/2023 15:00,Delhi,Household,Milk,5,241,Cash,Delivered,40,Repeat,1205
8177,07/12/2023 16:00,Hyderabad,Personal Care,Shampoo,4,365,Cash,Cancelled,58,Repeat,1460
8178,07/12/2023 17:00,Mumbai,Fruits & Vegetables,Banana,3,113,Card,Delivered,53,New,339
8179,07/12/2023 18:00,Bangalore,Household,Apple,5,454,Wallet,Cancelled,88,Repeat,2270
8180,07/12/2023 19:00,Bangalore,Fruits & Vegetables,Shampoo,3,413,UPI,Delivered,55,Repeat,1239
8181,07/12/2023 20:00,Delhi,Household,Eggs,3,415,Wallet,Delivered,10,Repeat,1245
8182,07/12/2023 21:00,Ahmedabad,Household,Bread,2,485,Cash,Delivered,53,New,970
8183,07/12/2023 22:00,Mumbai,Personal Care,Soap,1,186,Wallet,Delivered,55,New,186
8184,07/12/2023 23:00,Ahmedabad,Household,Rice,2,483,Card,Delivered,81,Repeat,966
8185,08/12/2023 00:00,Mumbai,Fruits & Vegetables,Shampoo,5,471,Wallet,Delivered,62,New,2355
8186,08/12/2023 01:00,Delhi,Personal Care,Bread,2,157,Wallet,Delivered,42,Repeat,314
8187,08/12/2023 02:00,Mumbai,Snacks,Chips,1,367,Card,Delivered,54,New,367
8188,08/12/2023 03:00,Hyderabad,Fruits & Vegetables,Eggs,2,380,Wallet,Delivered,73,Repeat,760
8189,08/12/2023 04:00,Ahmedabad,Snacks,Eggs,2,229,Card,Delivered,12,Repeat,458
8190,08/12/2023 05:00,Delhi,Dairy & Bakery,Banana,2,275,Card,Delivered,33,New,550
8191,08/12/2023 06:00,Hyderabad,Personal Care,Juice,4,92,Card,Delivered,85,New,368
8192,08/12/2023 07:00,Mumbai,Dairy & Bakery,Juice,4,233,Cash,Delivered,40,New,932
8193,08/12/2023 08:00,Delhi,Personal Care,Oil,2,285,Wallet,Delivered,80,Repeat,570
8194,08/12/2023 09:00,Mumbai,Personal Care,Shampoo,1,379,Card,Delivered,49,Repeat,379
8195,08/12/2023 10:00,Ahmedabad,Fruits & Vegetables,Milk,1,170,UPI,Delivered,59,Repeat,170
8196,08/12/2023 11:00,Delhi,Snacks,Oil,1,254,UPI,Delivered,83,New,254
8197,08/12/2023 12:00,Mumbai,Personal Care,Juice,1,480,Cash,Delivered,24,New,480
8198,08/12/2023 13:00,Ahmedabad,Snacks,Juice,3,235,Card,Delivered,30,Repeat,705
8199,08/12/2023 14:00,Hyderabad,Personal Care,Chips,2,416,Card,Delivered,30,New,832
8200,08/12/2023 15:00,Kolkata,Snacks,Chips,2,323,Cash,Delivered,69,New,646
8201,08/12/2023 16:00,Hyderabad,Dairy & Bakery,Bread,3,128,Wallet,Delivered,74,Repeat,384
8202,08/12/2023 17:00,Mumbai,Fruits & Vegetables,Eggs,1,364,Card,Delivered,30,Repeat,364
8203,08/12/2023 18:00,Delhi,Personal Care,Eggs,5,319,Card,Cancelled,64,New,1595
8204,08/12/2023 19:00,Bangalore,Beverages,Eggs,5,368,UPI,Delivered,78,New,1840
8205,08/12/2023 20:00,Hyderabad,Snacks,Bread,3,483,Card,Delivered,88,Repeat,1449
8206,08/12/2023 21:00,Hyderabad,Snacks,Soap,5,339,Cash,Delivered,35,Repeat,1695
8207,08/12/2023 22:00,Ahmedabad,Beverages,Chips,4,315,UPI,Delivered,84,New,1260
8208,08/12/2023 23:00,Pune,Fruits & Vegetables,Bread,2,409,Cash,Delivered,64,New,818
8209,09/12/2023 00:00,Bangalore,Snacks,Eggs,5,139,Cash,Delivered,55,Repeat,695
8210,09/12/2023 01:00,Mumbai,Fruits & Vegetables,Shampoo,4,347,Card,Delivered,71,Repeat,1388
8211,09/12/2023 02:00,Kolkata,Snacks,Chips,2,117,Wallet,Delivered,79,New,234
8212,09/12/2023 03:00,Delhi,Household,Apple,4,229,Card,Delivered,63,Repeat,916
8213,09/12/2023 04:00,Pune,Snacks,Juice,2,446,Wallet,Delivered,13,Repeat,892
8214,09/12/2023 05:00,Mumbai,Household,Chips,2,51,UPI,Delivered,54,New,102
8215,09/12/2023 06:00,Chennai,Personal Care,Chips,5,452,Cash,Delivered,63,Repeat,2260
8216,09/12/2023 07:00,Kolkata,Fruits & Vegetables,Flour,3,349,Cash,Delivered,62,Repeat,1047
8217,09/12/2023 08:00,Hyderabad,Snacks,Eggs,5,245,Card,Delivered,53,New,1225
8218,09/12/2023 09:00,Chennai,Dairy & Bakery,Oil,1,234,Wallet,Delivered,45,New,234
8219,09/12/2023 10:00,Hyderabad,Dairy & Bakery,Rice,4,142,Cash,Returned,43,Repeat,568
8220,09/12/2023 11:00,Hyderabad,Beverages,Soap,1,166,Cash,Delivered,61,Repeat,166
8221,09/12/2023 12:00,Chennai,Dairy & Bakery,Chips,2,359,Wallet,Delivered,15,New,718
8222,09/12/2023 13:00,Kolkata,Household,Bread,5,71,Cash,Cancelled,47,Repeat,355
8223,09/12/2023 14:00,Ahmedabad,Dairy & Bakery,Milk,1,199,Cash,Delivered,42,New,199
8224,09/12/2023 15:00,Chennai,Dairy & Bakery,Eggs,1,309,Cash,Delivered,84,Repeat,309
8225,09/12/2023 16:00,Mumbai,Dairy & Bakery,Eggs,1,206,Wallet,Delivered,64,Repeat,206
8226,09/12/2023 17:00,Pune,Snacks,Rice,2,356,Wallet,Delivered,32,New,712
8227,09/12/2023 18:00,Pune,Beverages,Banana,2,127,UPI,Delivered,53,New,254
8228,09/12/2023 19:00,Chennai,Fruits & Vegetables,Milk,2,145,Cash,Delivered,37,Repeat,290
8229,09/12/2023 20:00,Mumbai,Beverages,Oil,1,280,Cash,Delivered,73,Repeat,280
8230,09/12/2023 21:00,Ahmedabad,Household,Apple,4,213,UPI,Delivered,57,Repeat,852
8231,09/12/2023 22:00,Pune,Snacks,Juice,5,316,Wallet,Delivered,68,Repeat,1580
8232,09/12/2023 23:00,Mumbai,Personal Care,Banana,5,53,Wallet,Cancelled,68,Repeat,265
8233,10/12/2023 00:00,Ahmedabad,Snacks,Shampoo,2,457,Card,Cancelled,52,Repeat,914
8234,10/12/2023 01:00,Mumbai,Dairy & Bakery,Chips,1,295,Wallet,Delivered,52,New,295
8235,10/12/2023 02:00,Hyderabad,Dairy & Bakery,Shampoo,4,201,Card,Delivered,86,Repeat,804
